datetime,Temp,Humidity,Pressure,WindSpeed,Conditions
2015-06-17 03:00:00,11.0,94.0,1013.5,0.0,Partlycloudy.
2015-06-17 04:00:00,11.0,94.0,1013.0,1.0,Passingclouds.
2015-06-17 05:00:00,11.0,94.0,1012.0,0.0,Passingclouds.
2015-06-17 06:00:00,11.0,94.0,1012.0,3.0,Passingclouds.
2015-06-17 07:00:00,11.0,94.0,1013.0,0.0,Partlysunny.
2015-06-17 08:00:00,11.0,94.0,1013.0,0.0,Brokenclouds.
2015-06-17 09:00:00,11.0,94.0,1013.0,0.0,Partlysunny.
2015-06-17 10:00:00,12.0,88.0,1014.0,1.0,Brokenclouds.
2015-06-17 11:00:00,13.0,82.0,1013.0,9.0,Partlysunny.
2015-06-17 12:00:00,13.0,82.0,1012.5,8.0,Partlysunny.
2015-06-17 13:00:00,14.0,77.0,1012.0,9.0,Partlysunny.
2015-06-17 14:00:00,13.5,79.5,1012.0,9.5,Brokenclouds.
2015-06-17 15:00:00,13.0,82.0,1012.0,8.0,Brokenclouds.
2015-06-17 16:00:00,13.0,82.0,1013.0,10.5,Partlysunny.
2015-06-17 17:00:00,13.0,85.0,1013.5,8.0,Passingclouds.
2015-06-17 18:00:00,12.0,94.0,1014.0,8.5,Passingclouds.
2015-06-17 19:00:00,12.0,94.0,1014.0,10.0,Partlycloudy.
2015-06-17 20:00:00,12.0,88.0,1015.0,10.0,Passingclouds.
2015-06-17 21:00:00,12.0,94.0,1015.0,9.0,Passingclouds.
2015-06-17 22:00:00,12.0,88.0,1016.0,10.0,Passingclouds.
2015-06-17 23:00:00,12.0,88.0,1016.0,8.0,Partlycloudy.
2015-06-18 00:00:00,12.0,88.0,1016.0,14.0,Passingclouds.
2015-06-18 01:00:00,11.5,85.0,1016.5,14.5,Passingclouds.
2015-06-18 02:00:00,11.0,82.0,1017.0,12.0,Passingclouds.
2015-06-18 03:00:00,11.0,82.0,1017.0,13.0,Passingclouds.
2015-06-18 04:00:00,10.5,88.0,1017.0,10.5,Passingclouds.
2015-06-18 05:00:00,10.0,94.0,1018.0,8.5,Partlycloudy.
2015-06-18 06:00:00,10.0,94.0,1018.0,8.5,Lightrain.Partlycloudy.
2015-06-18 07:00:00,10.0,94.0,1019.0,8.5,Clear.
2015-06-18 08:00:00,10.0,94.0,1019.0,12.5,Drizzle.Brokenclouds.
2015-06-18 09:00:00,10.0,88.0,1020.0,14.0,Lightrain.Partlysunny.
2015-06-18 10:00:00,10.5,82.5,1020.0,15.5,Partlysunny.
2015-06-18 11:00:00,11.0,77.0,1020.0,15.0,Partlysunny.
2015-06-18 12:00:00,11.0,77.0,1020.0,14.5,Partlysunny.
2015-06-18 13:00:00,11.0,74.5,1019.0,15.0,Partlysunny.
2015-06-18 14:00:00,11.0,77.0,1019.0,18.0,Partlysunny.
2015-06-18 15:00:00,11.0,77.0,1019.0,15.5,Partlysunny.
2015-06-18 16:00:00,11.0,67.0,1019.5,16.5,Brokenclouds.
2015-06-18 17:00:00,10.5,77.0,1020.0,12.0,Cool.
2015-06-18 18:00:00,10.5,79.5,1020.0,11.0,Passingclouds.
2015-06-18 19:00:00,10.0,82.0,1021.0,9.0,Passingclouds.
2015-06-18 20:00:00,10.0,82.0,1021.0,11.0,Passingclouds.
2015-06-18 21:00:00,9.0,82.0,1022.0,8.0,Passingclouds.
2015-06-18 22:00:00,8.0,87.0,1022.0,4.5,Clear.
2015-06-18 23:00:00,8.0,87.0,1022.0,6.0,Passingclouds.
2015-06-19 00:00:00,7.5,90.0,1022.0,7.5,Clear.
2015-06-19 01:00:00,8.0,82.0,1022.0,10.0,Passingclouds.
2015-06-19 02:00:00,7.0,87.0,1022.0,7.0,Passingclouds.
2015-06-19 03:00:00,7.0,93.0,1022.0,7.0,Passingclouds.
2015-06-19 04:00:00,6.0,93.0,1022.0,4.0,Passingclouds.
2015-06-19 05:00:00,5.0,93.0,1022.0,6.0,Passingclouds.
2015-06-19 06:00:00,5.0,100.0,1022.5,5.5,Passingclouds.
2015-06-19 07:00:00,6.0,96.5,1023.0,5.5,Scatteredshowers.Brokenclouds.
2015-06-19 08:00:00,7.0,93.0,1023.5,6.0,Sprinkles.Brokenclouds.
2015-06-19 09:00:00,8.0,87.0,1024.0,6.0,Partlysunny.
2015-06-19 10:00:00,9.5,76.5,1024.0,7.5,Passingclouds.
2015-06-19 11:00:00,10.0,62.0,1024.0,10.0,Partlysunny.
2015-06-19 12:00:00,10.0,67.0,1024.0,13.0,Scatteredclouds.
2015-06-19 13:00:00,11.0,62.0,1024.0,11.5,Brokenclouds.
2015-06-19 14:00:00,10.0,69.0,1023.0,13.0,Brokenclouds.
2015-06-19 15:00:00,10.0,71.0,1023.0,13.0,Scatteredclouds.
2015-06-19 16:00:00,10.0,62.0,1024.0,12.0,Scatteredclouds.
2015-06-19 17:00:00,8.0,76.0,1024.0,9.0,Passingclouds.
2015-06-19 18:00:00,7.0,81.0,1024.5,6.0,Passingclouds.
2015-06-19 19:00:00,6.0,81.0,1025.0,7.0,Passingclouds.
2015-06-19 20:00:00,6.0,81.0,1026.0,7.0,Passingclouds.
2015-06-19 21:00:00,6.0,90.0,1026.0,6.0,Passingclouds.
2015-06-19 22:00:00,6.0,93.0,1026.0,5.0,Passingclouds.
2015-06-19 23:00:00,5.0,96.5,1026.0,6.0,Passingclouds.
2015-06-20 00:00:00,4.0,100.0,1026.0,6.5,Passingclouds.
2015-06-20 01:00:00,5.0,100.0,1026.0,5.0,Passingclouds.
2015-06-20 02:00:00,6.0,93.0,1026.0,4.0,Partlycloudy.
2015-06-20 03:00:00,5.5,96.5,1026.0,5.0,Partlycloudy.
2015-06-20 04:00:00,5.5,93.0,1026.0,5.5,Passingclouds.
2015-06-20 05:00:00,4.0,96.5,1026.0,6.0,Passingclouds.
2015-06-20 06:00:00,4.0,96.5,1026.0,4.5,Passingclouds.
2015-06-20 07:00:00,4.0,93.0,1027.0,8.0,Passingclouds.
2015-06-20 08:00:00,5.0,93.0,1027.0,6.5,Scatteredclouds.
2015-06-20 09:00:00,7.0,87.0,1027.0,8.0,Brokenclouds.
2015-06-20 10:00:00,7.5,90.0,1028.0,7.0,Sprinkles.Partlysunny.
2015-06-20 11:00:00,9.0,87.0,1028.0,8.0,Partlysunny.
2015-06-20 12:00:00,10.0,79.0,1027.0,7.5,Partlysunny.
2015-06-20 13:00:00,10.0,76.0,1026.5,7.5,Scatteredclouds.
2015-06-20 14:00:00,10.5,71.5,1026.0,7.0,Partlysunny.
2015-06-20 15:00:00,10.0,71.0,1026.0,7.0,Brokenclouds.
2015-06-20 16:00:00,11.0,67.0,1026.0,7.0,Scatteredclouds.
2015-06-20 17:00:00,8.5,79.0,1026.5,5.5,Passingclouds.
2015-06-20 18:00:00,7.0,87.0,1027.0,4.0,Passingclouds.
2015-06-20 19:00:00,7.0,84.5,1027.0,0.0,Passingclouds.
2015-06-20 20:00:00,4.5,93.0,1027.0,1.5,Passingclouds.
2015-06-20 21:00:00,4.0,96.5,1027.0,5.5,Passingclouds.
2015-06-20 22:00:00,4.0,93.5,1027.5,3.0,Passingclouds.
2015-06-20 23:00:00,4.5,90.0,1028.0,8.0,Passingclouds.
2015-06-21 00:00:00,5.0,93.0,1027.5,8.5,Passingclouds.
2015-06-21 01:00:00,3.0,93.0,1027.0,8.0,Passingclouds.
2015-06-21 02:00:00,3.0,93.0,1027.0,11.0,Passingclouds.
2015-06-21 03:00:00,2.5,93.0,1028.0,9.5,Passingclouds.
2015-06-21 04:00:00,2.0,93.0,1027.5,12.0,Passingclouds.
2015-06-21 05:00:00,2.0,93.0,1027.5,13.0,Passingclouds.
2015-06-21 06:00:00,2.0,87.0,1027.0,13.0,Passingclouds.
2015-06-21 07:00:00,1.0,93.0,1028.0,10.0,Passingclouds.
2015-06-21 08:00:00,2.5,87.0,1028.0,11.0,Passingclouds.
2015-06-21 09:00:00,5.0,78.5,1028.0,11.0,Passingclouds.
2015-06-21 10:00:00,8.0,68.5,1028.0,10.0,Passingclouds.
2015-06-21 11:00:00,10.0,60.0,1028.0,13.5,Passingclouds.
2015-06-21 12:00:00,11.0,54.0,1027.5,13.5,Passingclouds.
2015-06-21 13:00:00,12.0,47.0,1027.0,17.0,Sunny.
2015-06-21 14:00:00,11.5,48.5,1026.0,17.0,Sunny.
2015-06-21 15:00:00,11.0,50.0,1026.0,17.0,Sunny.
2015-06-21 16:00:00,10.0,50.0,1026.0,16.0,Sunny.
2015-06-21 17:00:00,8.0,62.0,1026.0,13.0,Clear.
2015-06-21 18:00:00,7.0,66.0,1026.0,10.0,Clear.
2015-06-21 19:00:00,5.0,73.0,1026.5,7.5,Clear.
2015-06-21 20:00:00,3.5,81.0,1026.0,6.5,Clear.
2015-06-21 21:00:00,3.0,81.0,1025.5,7.0,Clear.
2015-06-21 22:00:00,5.0,76.0,1025.5,15.0,Clear.
2015-06-21 23:00:00,5.0,76.0,1025.5,15.5,Clear.
2015-06-22 00:00:00,6.0,71.0,1024.5,21.0,Clear.
2015-06-22 01:00:00,6.0,71.0,1024.0,24.0,Clear.
2015-06-22 02:00:00,6.5,68.5,1024.0,23.5,Clear.
2015-06-22 03:00:00,6.0,76.0,1024.0,20.0,Clear.
2015-06-22 04:00:00,7.0,71.0,1024.0,22.0,Clear.
2015-06-22 05:00:00,7.0,71.0,1024.0,17.0,Clear.
2015-06-22 06:00:00,7.0,71.0,1023.0,18.0,Clear.
2015-06-22 07:00:00,6.5,73.5,1022.0,31.5,Sunny.
2015-06-22 08:00:00,6.5,73.5,1023.5,29.5,Scatteredclouds.
2015-06-22 09:00:00,7.5,71.0,1025.0,26.0,Brokenclouds.
2015-06-22 10:00:00,8.5,68.5,1024.0,22.0,Partlysunny.
2015-06-22 11:00:00,9.0,66.0,1024.0,25.0,Brokenclouds.
2015-06-22 12:00:00,10.0,62.0,1022.0,31.0,Clear.
2015-06-22 13:00:00,11.5,60.0,1022.0,25.0,Brokenclouds.
2015-06-22 14:00:00,11.5,60.0,1021.0,25.5,Brokenclouds.
2015-06-22 15:00:00,11.0,62.0,1021.0,23.0,Partlysunny.
2015-06-22 16:00:00,11.5,58.0,1021.0,21.5,Brokenclouds.
2015-06-22 17:00:00,11.0,62.0,1021.0,21.0,Partlycloudy.
2015-06-22 18:00:00,11.0,58.0,1021.0,18.0,Partlycloudy.
2015-06-22 19:00:00,11.0,58.0,1020.0,24.0,Passingclouds.
2015-06-22 20:00:00,11.0,62.0,1020.0,29.5,Clear.
2015-06-22 21:00:00,11.0,64.5,1019.0,30.5,Clear.
2015-06-22 22:00:00,10.0,71.0,1019.0,30.0,Clear.
2015-06-22 23:00:00,10.0,71.0,1019.0,26.5,Clear.
2015-06-23 00:00:00,10.0,73.5,1020.0,20.0,Clear.
2015-06-23 01:00:00,10.0,76.0,1020.0,24.0,Clear.
2015-06-23 02:00:00,10.0,71.0,1018.0,31.0,Clear.
2015-06-23 03:00:00,10.0,71.0,1018.0,31.5,Passingclouds.
2015-06-23 04:00:00,10.0,71.0,1019.0,14.0,Clear.
2015-06-23 05:00:00,10.0,71.0,1019.0,19.0,Passingclouds.
2015-06-23 06:00:00,10.0,71.0,1019.0,17.0,Clear.
2015-06-23 07:00:00,10.0,71.0,1019.0,17.0,Scatteredclouds.
2015-06-23 08:00:00,11.0,67.0,1020.0,17.0,Partlysunny.
2015-06-23 09:00:00,11.5,65.0,1019.0,24.0,Partlysunny.
2015-06-23 10:00:00,13.5,59.0,1019.0,29.0,Scatteredclouds.
2015-06-23 11:00:00,14.5,57.0,1018.5,27.0,Partlysunny.
2015-06-23 12:00:00,16.0,52.0,1018.0,25.5,Scatteredclouds.
2015-06-23 13:00:00,16.0,52.0,1017.5,23.5,Clear.
2015-06-23 14:00:00,16.0,52.0,1016.5,23.5,Scatteredclouds.
2015-06-23 15:00:00,17.0,49.0,1016.0,25.0,Scatteredclouds.
2015-06-23 16:00:00,16.5,53.5,1016.0,22.0,Partlysunny.
2015-06-23 17:00:00,15.0,59.0,1016.0,20.0,Passingclouds.
2015-06-23 18:00:00,14.0,63.0,1017.0,17.0,Passingclouds.
2015-06-23 19:00:00,14.5,65.0,1017.0,20.0,Passingclouds.
2015-06-23 20:00:00,13.5,69.5,1017.0,17.0,Passingclouds.
2015-06-23 21:00:00,13.5,69.5,1017.0,19.5,Clear.
2015-06-23 22:00:00,13.5,72.0,1017.0,24.0,Partlycloudy.
2015-06-23 23:00:00,12.5,79.5,1017.0,22.0,Sprinkles.Passingclouds.
2015-06-24 00:00:00,12.0,88.0,1017.0,24.0,Sprinkles.Passingclouds.
2015-06-24 01:00:00,12.0,82.0,1017.0,19.5,Passingclouds.
2015-06-24 02:00:00,12.0,77.0,1017.0,16.5,Clear.
2015-06-24 03:00:00,11.5,79.5,1017.0,14.0,Clear.
2015-06-24 04:00:00,11.0,88.0,1017.0,15.0,Clear.
2015-06-24 05:00:00,10.5,88.0,1017.5,9.0,Clear.
2015-06-24 06:00:00,10.0,88.0,1018.0,10.0,Clear.
2015-06-24 07:00:00,9.5,91.0,1018.0,12.0,Partlysunny.
2015-06-24 08:00:00,10.0,88.0,1018.0,17.0,Partlysunny.
2015-06-24 09:00:00,12.0,82.0,1020.0,11.0,Brokenclouds.
2015-06-24 10:00:00,13.5,74.5,1020.0,10.5,Partlysunny.
2015-06-24 11:00:00,14.0,67.0,1020.0,8.5,Partlysunny.
2015-06-24 12:00:00,15.0,68.0,1020.0,9.5,Partlysunny.
2015-06-24 13:00:00,14.5,65.0,1020.0,7.0,Partlysunny.
2015-06-24 14:00:00,15.5,55.5,1020.0,10.0,Scatteredclouds.
2015-06-24 15:00:00,15.0,59.0,1020.0,11.5,Passingclouds.
2015-06-24 16:00:00,14.0,65.0,1020.5,10.0,Scatteredclouds.
2015-06-24 17:00:00,12.5,74.5,1021.0,6.0,Passingclouds.
2015-06-24 18:00:00,12.0,79.5,1022.0,10.0,Partlycloudy.
2015-06-24 19:00:00,11.5,85.0,1023.0,8.5,Passingclouds.
2015-06-24 20:00:00,11.0,82.0,1023.5,10.0,Passingclouds.
2015-06-24 21:00:00,11.0,82.0,1024.0,13.0,Passingclouds.
2015-06-24 22:00:00,10.0,88.0,1025.0,9.5,Partlycloudy.
2015-06-24 23:00:00,9.0,87.0,1025.0,8.5,Partlycloudy.
2015-06-25 00:00:00,9.0,84.5,1025.0,9.0,Passingclouds.
2015-06-25 01:00:00,9.5,79.0,1025.0,9.5,Passingclouds.
2015-06-25 02:00:00,8.5,87.0,1025.5,9.0,Passingclouds.
2015-06-25 03:00:00,8.0,93.0,1025.5,6.5,Passingclouds.
2015-06-25 04:00:00,8.0,93.0,1026.0,7.0,Passingclouds.
2015-06-25 05:00:00,9.0,84.5,1026.0,7.5,Passingclouds.
2015-06-25 06:00:00,9.0,76.0,1026.0,8.0,Passingclouds.
2015-06-25 07:00:00,8.0,82.0,1027.0,8.0,Partlysunny.
2015-06-25 08:00:00,8.5,82.0,1027.5,10.5,Partlysunny.
2015-06-25 09:00:00,9.0,84.5,1028.0,9.5,Scatteredclouds.
2015-06-25 10:00:00,11.5,65.0,1028.0,10.0,Partlysunny.
2015-06-25 11:00:00,11.0,67.0,1029.0,17.0,Scatteredshowers.Partlysunny.
2015-06-25 12:00:00,12.5,65.0,1028.0,13.0,Partlysunny.
2015-06-25 13:00:00,12.0,67.0,1028.0,16.0,Partlysunny.
2015-06-25 14:00:00,12.5,70.0,1028.0,15.5,Scatteredclouds.
2015-06-25 15:00:00,13.0,63.0,1028.0,14.0,Brokenclouds.
2015-06-25 16:00:00,13.0,63.0,1028.0,10.0,Brokenclouds.
2015-06-25 17:00:00,12.0,72.0,1029.0,7.0,Passingclouds.
2015-06-25 18:00:00,11.0,77.0,1030.0,2.5,Passingclouds.
2015-06-25 19:00:00,11.0,77.0,1030.0,6.0,Passingclouds.
2015-06-25 20:00:00,11.0,79.5,1030.5,7.0,Passingclouds.
2015-06-25 21:00:00,10.0,88.0,1031.0,7.0,Passingclouds.
2015-06-25 22:00:00,11.0,82.0,1031.0,7.0,Passingclouds.
2015-06-25 23:00:00,11.0,82.0,1031.0,6.5,Passingclouds.
2015-06-26 00:00:00,10.5,85.0,1031.0,7.0,Passingclouds.
2015-06-26 01:00:00,11.0,82.0,1031.0,9.5,Passingclouds.
2015-06-26 02:00:00,11.0,82.0,1031.0,5.5,Passingclouds.
2015-06-26 03:00:00,10.5,85.0,1031.0,5.5,Passingclouds.
2015-06-26 04:00:00,10.0,88.0,1031.0,6.0,Passingclouds.
2015-06-26 05:00:00,10.0,88.0,1031.0,3.0,Passingclouds.
2015-06-26 06:00:00,10.5,85.0,1031.0,1.0,Passingclouds.
2015-06-26 07:00:00,11.0,77.0,1032.0,5.0,Partlysunny.
2015-06-26 08:00:00,10.0,82.0,1032.0,3.0,Partlysunny.
2015-06-26 09:00:00,11.5,69.5,1033.0,6.5,Partlysunny.
2015-06-26 10:00:00,13.0,57.0,1033.0,7.0,Passingclouds.
2015-06-26 11:00:00,13.5,55.0,1032.5,7.0,Passingclouds.
2015-06-26 12:00:00,14.0,55.0,1032.0,8.0,Passingclouds.
2015-06-26 13:00:00,14.0,55.0,1031.0,6.5,Partlysunny.
2015-06-26 14:00:00,14.5,53.0,1031.0,6.0,Partlysunny.
2015-06-26 15:00:00,14.0,57.0,1030.0,6.5,Partlysunny.
2015-06-26 16:00:00,15.0,51.5,1031.0,7.0,Partlysunny.
2015-06-26 17:00:00,10.5,69.0,1031.0,6.5,Passingclouds.
2015-06-26 18:00:00,9.0,76.0,1032.0,7.0,Passingclouds.
2015-06-26 19:00:00,8.5,76.5,1032.0,6.5,Passingclouds.
2015-06-26 20:00:00,9.0,71.0,1033.0,8.0,Passingclouds.
2015-06-26 21:00:00,7.0,81.0,1033.0,9.0,Passingclouds.
2015-06-26 22:00:00,6.5,84.5,1033.0,8.5,Passingclouds.
2015-06-26 23:00:00,6.5,84.0,1032.5,9.5,Passingclouds.
2015-06-27 00:00:00,6.0,84.0,1032.0,11.5,Passingclouds.
2015-06-27 01:00:00,5.5,84.0,1032.0,9.0,Passingclouds.
2015-06-27 02:00:00,4.5,90.0,1032.0,11.5,Passingclouds.
2015-06-27 03:00:00,5.5,84.0,1032.0,12.0,Passingclouds.
2015-06-27 04:00:00,6.5,81.0,1031.0,13.0,Passingclouds.
2015-06-27 05:00:00,7.0,84.0,1031.5,12.0,Passingclouds.
2015-06-27 06:00:00,6.5,90.0,1032.0,12.5,Passingclouds.
2015-06-27 07:00:00,7.5,84.5,1032.0,12.0,Partlysunny.
2015-06-27 08:00:00,8.0,90.0,1033.0,13.0,Partlysunny.
2015-06-27 09:00:00,9.0,84.5,1033.0,13.0,Partlysunny.
2015-06-27 10:00:00,10.0,82.0,1033.0,15.0,Partlysunny.
2015-06-27 11:00:00,12.0,72.0,1032.5,12.5,Partlysunny.
2015-06-27 12:00:00,13.0,59.0,1032.0,13.5,Partlysunny.
2015-06-27 13:00:00,13.0,59.0,1031.5,10.5,Partlysunny.
2015-06-27 14:00:00,12.5,61.0,1031.0,8.5,Partlysunny.
2015-06-27 15:00:00,12.0,65.0,1031.0,14.0,Partlysunny.
2015-06-27 16:00:00,11.5,69.5,1031.0,14.5,Partlysunny.
2015-06-27 17:00:00,11.5,65.0,1031.0,14.0,Passingclouds.
2015-06-27 18:00:00,11.0,67.0,1031.5,13.0,Passingclouds.
2015-06-27 19:00:00,10.0,71.0,1032.0,11.5,Passingclouds.
2015-06-27 20:00:00,10.0,76.0,1032.0,10.0,Passingclouds.
2015-06-27 21:00:00,10.0,76.0,1032.0,12.0,Passingclouds.
2015-06-27 22:00:00,9.0,79.0,1032.0,12.5,Passingclouds.
2015-06-27 23:00:00,8.5,79.0,1032.0,13.5,Passingclouds.
2015-06-28 00:00:00,8.0,82.0,1032.0,12.5,Passingclouds.
2015-06-28 01:00:00,8.0,82.0,1032.0,12.0,Passingclouds.
2015-06-28 02:00:00,8.0,82.0,1032.0,11.0,Partlycloudy.
2015-06-28 03:00:00,8.0,82.0,1032.0,9.0,Passingclouds.
2015-06-28 04:00:00,9.0,76.0,1032.0,9.0,Passingclouds.
2015-06-28 05:00:00,9.0,82.0,1032.0,8.0,Passingclouds.
2015-06-28 06:00:00,9.0,82.0,1032.5,8.5,Passingclouds.
2015-06-28 07:00:00,9.0,82.0,1033.0,9.0,Partlysunny.
2015-06-28 08:00:00,10.0,79.5,1033.0,6.5,Partlysunny.
2015-06-28 09:00:00,10.5,82.0,1034.0,7.5,Brokenclouds.
2015-06-28 10:00:00,11.0,82.0,1034.0,7.0,Partlysunny.
2015-06-28 11:00:00,12.0,77.0,1034.0,6.0,Partlysunny.
2015-06-28 12:00:00,13.5,63.0,1033.0,8.5,Brokenclouds.
2015-06-28 13:00:00,14.0,61.0,1032.5,7.0,Partlysunny.
2015-06-28 14:00:00,14.0,59.0,1032.0,8.0,Partlysunny.
2015-06-28 15:00:00,13.5,65.5,1032.0,7.5,Partlysunny.
2015-06-28 16:00:00,13.0,67.0,1033.0,9.0,Partlysunny.
2015-06-28 17:00:00,12.0,74.5,1033.0,6.5,Partlycloudy.
2015-06-28 18:00:00,12.0,74.5,1033.0,0.5,Passingclouds.
2015-06-28 19:00:00,11.0,69.5,1033.5,3.5,Passingclouds.
2015-06-28 20:00:00,10.5,71.5,1034.0,1.5,Passingclouds.
2015-06-28 21:00:00,10.0,82.0,1034.0,5.0,Passingclouds.
2015-06-28 22:00:00,10.0,76.0,1034.0,5.0,Passingclouds.
2015-06-28 23:00:00,8.0,84.5,1033.0,1.5,Passingclouds.
2015-06-29 00:00:00,7.0,87.5,1033.0,4.0,Passingclouds.
2015-06-29 01:00:00,5.0,100.0,1033.0,6.0,Passingclouds.
2015-06-29 02:00:00,5.0,93.0,1033.0,6.0,Passingclouds.
2015-06-29 03:00:00,7.0,87.0,1033.0,6.5,Passingclouds.
2015-06-29 04:00:00,7.5,84.5,1033.0,5.0,Passingclouds.
2015-06-29 05:00:00,8.0,82.0,1032.0,7.0,Passingclouds.
2015-06-29 06:00:00,8.0,87.0,1033.0,5.0,Passingclouds.
2015-06-29 07:00:00,8.0,87.0,1033.0,7.0,Partlysunny.
2015-06-29 08:00:00,9.0,82.0,1033.0,1.5,Partlysunny.
2015-06-29 09:00:00,10.0,76.0,1033.0,2.5,Partlysunny.
2015-06-29 10:00:00,10.5,71.5,1033.0,4.5,Partlysunny.
2015-06-29 11:00:00,11.0,67.0,1033.0,5.5,Partlysunny.
2015-06-29 12:00:00,11.0,67.0,1032.0,1.5,Partlysunny.
2015-06-29 13:00:00,11.0,67.0,1032.0,3.0,Partlysunny.
2015-06-29 14:00:00,12.5,61.0,1031.0,6.5,Scatteredclouds.
2015-06-29 15:00:00,12.0,63.0,1030.5,6.5,Passingclouds.
2015-06-29 16:00:00,10.5,71.5,1030.5,7.5,Passingclouds.
2015-06-29 17:00:00,9.0,76.0,1030.0,7.5,Passingclouds.
2015-06-29 18:00:00,8.0,82.0,1030.0,6.0,Passingclouds.
2015-06-29 19:00:00,9.0,76.0,1031.0,1.0,Passingclouds.
2015-06-29 20:00:00,9.0,82.0,1030.0,0.0,Passingclouds.
2015-06-29 21:00:00,8.0,84.5,1030.0,0.0,Passingclouds.
2015-06-29 22:00:00,6.5,87.0,1029.5,6.0,Passingclouds.
2015-06-29 23:00:00,5.0,93.0,1029.0,6.5,Passingclouds.
2015-06-30 00:00:00,4.5,93.0,1029.0,5.5,Passingclouds.
2015-06-30 01:00:00,4.0,93.0,1028.5,7.0,Passingclouds.
2015-06-30 02:00:00,4.5,93.0,1028.0,8.5,Passingclouds.
2015-06-30 03:00:00,5.5,93.0,1028.0,8.5,Passingclouds.
2015-06-30 04:00:00,6.5,87.0,1028.0,8.5,Passingclouds.
2015-06-30 05:00:00,6.5,90.0,1028.0,8.5,Passingclouds.
2015-06-30 06:00:00,5.0,90.0,1028.0,6.0,Passingclouds.
2015-06-30 07:00:00,4.5,93.0,1028.0,3.0,Scatteredclouds.
2015-06-30 08:00:00,4.5,90.0,1028.5,6.5,Passingclouds.
2015-06-30 09:00:00,6.0,87.0,1029.0,8.0,Passingclouds.
2015-06-30 10:00:00,8.5,79.0,1029.0,6.0,Partlysunny.
2015-06-30 11:00:00,10.0,71.0,1029.0,6.0,Passingclouds.
2015-06-30 12:00:00,11.5,52.5,1027.5,6.5,Passingclouds.
2015-06-30 13:00:00,12.0,52.5,1027.0,6.5,Partlysunny.
2015-06-30 14:00:00,11.5,52.5,1027.0,7.0,Partlysunny.
2015-06-30 15:00:00,12.0,51.0,1027.0,5.0,Partlysunny.
2015-06-30 16:00:00,11.5,58.0,1027.0,4.5,Partlysunny.
2015-06-30 17:00:00,11.0,58.0,1027.0,3.5,Passingclouds.
2015-06-30 18:00:00,11.0,60.0,1027.5,6.5,Passingclouds.
2015-06-30 19:00:00,11.0,58.0,1028.0,6.0,Partlycloudy.
2015-06-30 20:00:00,10.0,64.5,1028.0,6.5,Passingclouds.
2015-06-30 21:00:00,10.0,67.0,1028.0,6.0,Partlycloudy.
2015-06-30 22:00:00,9.5,73.5,1028.0,6.0,Passingclouds.
2015-06-30 23:00:00,9.5,73.5,1028.0,4.5,Passingclouds.
2015-07-01 00:00:00,9.0,76.0,1028.0,7.0,Clear.
2015-07-01 01:00:00,10.0,76.0,1028.0,9.0,Passingclouds.
2015-07-01 02:00:00,9.0,94.0,1027.5,6.0,Sprinkles.Passingclouds.
2015-07-01 03:00:00,9.0,94.0,1027.0,7.0,Passingclouds.
2015-07-01 04:00:00,8.0,93.0,1027.0,6.0,Passingclouds.
2015-07-01 05:00:00,8.5,90.0,1027.0,6.0,Passingclouds.
2015-07-01 06:00:00,8.0,90.0,1027.0,8.0,Passingclouds.
2015-07-01 07:00:00,9.0,79.0,1027.0,6.5,Partlysunny.
2015-07-01 08:00:00,9.0,79.0,1028.0,8.0,Partlysunny.
2015-07-01 09:00:00,10.0,67.0,1028.0,10.5,Partlysunny.
2015-07-01 10:00:00,11.5,47.0,1028.0,10.5,Partlysunny.
2015-07-01 11:00:00,12.5,38.5,1026.5,13.5,Partlysunny.
2015-07-01 12:00:00,13.0,38.0,1025.5,12.5,Scatteredclouds.
2015-07-01 13:00:00,13.5,41.5,1024.5,12.0,Scatteredclouds.
2015-07-01 14:00:00,13.0,44.0,1024.0,16.0,Partlysunny.
2015-07-01 15:00:00,13.0,45.5,1023.0,12.0,Partlysunny.
2015-07-01 16:00:00,12.5,49.0,1023.0,12.0,Brokenclouds.
2015-07-01 17:00:00,11.0,58.0,1022.0,13.0,Clear.
2015-07-01 18:00:00,10.5,60.0,1022.0,13.5,Partlycloudy.
2015-07-01 19:00:00,11.0,56.0,1022.0,13.0,Clear.
2015-07-01 20:00:00,10.0,62.0,1022.0,14.0,Partlycloudy.
2015-07-01 21:00:00,11.0,64.5,1022.0,15.5,Passingclouds.
2015-07-01 22:00:00,10.0,71.0,1021.5,17.5,Passingclouds.
2015-07-01 23:00:00,10.5,71.5,1021.0,16.0,Passingclouds.
2015-07-02 00:00:00,11.0,72.0,1020.0,17.0,Clear.
2015-07-02 01:00:00,11.0,72.0,1020.0,16.0,Clear.
2015-07-02 02:00:00,11.0,74.5,1019.0,16.0,Scatteredshowers.Passingclouds.
2015-07-02 03:00:00,11.0,74.5,1019.0,15.5,Scatteredshowers.Passingclouds.
2015-07-02 04:00:00,10.5,82.5,1019.0,12.0,Sprinkles.Passingclouds.
2015-07-02 05:00:00,10.0,85.0,1019.0,11.0,Scatteredshowers.Partlycloudy.
2015-07-02 06:00:00,10.0,76.0,1019.0,14.0,Partlycloudy.
2015-07-02 07:00:00,9.0,73.5,1020.0,14.5,Scatteredclouds.
2015-07-02 08:00:00,9.0,71.0,1021.0,16.0,Clear.
